行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,胜率%,日均盈亏$
+2,1.5,1.25,13:00,2225.2,42,42.9,52.98
+2,1.5,1.5,13:00,2218.2,42,42.9,52.81
+2,1.5,0.75,13:00,2216.2,42,40.5,52.77
+2,1.5,2.25,13:00,2214.2,42,42.9,52.72
+2,1.5,2.0,13:00,2214.2,42,42.9,52.72
+2,1.5,1.75,13:00,2214.2,42,42.9,52.72
+2,1.5,2.75,13:00,2214.2,42,42.9,52.72
+2,1.5,3.0,13:00,2214.2,42,42.9,52.72
+2,1.5,3.75,13:00,2214.2,42,42.9,52.72
+2,1.5,4.0,13:00,2214.2,42,42.9,52.72
+2,1.5,4.5,13:00,2214.2,42,42.9,52.72
+2,1.5,5.0,13:00,2214.2,42,42.9,52.72
+2,1.5,4.25,13:00,2214.2,42,42.9,52.72
+2,1.5,4.75,13:00,2214.2,42,42.9,52.72
+2,1.5,3.25,13:00,2214.2,42,42.9,52.72
+2,1.5,3.5,13:00,2214.2,42,42.9,52.72
+2,1.5,2.5,13:00,2214.2,42,42.9,52.72
+2,1.75,1.25,13:00,2207.2,42,42.9,52.55
+2,1.5,1.0,13:00,2204.2,42,42.9,52.48
+2,1.75,1.5,13:00,2200.2,42,42.9,52.39
+2,1.75,0.75,13:00,2198.2,42,40.5,52.34
+2,1.75,2.25,13:00,2196.2,42,42.9,52.29
+2,1.75,3.75,13:00,2196.2,42,42.9,52.29
+2,1.75,2.5,13:00,2196.2,42,42.9,52.29
+2,1.75,2.75,13:00,2196.2,42,42.9,52.29
+2,1.75,4.5,13:00,2196.2,42,42.9,52.29
+2,1.75,5.0,13:00,2196.2,42,42.9,52.29
+2,1.75,1.75,13:00,2196.2,42,42.9,52.29
+2,1.75,4.25,13:00,2196.2,42,42.9,52.29
+2,1.75,3.0,13:00,2196.2,42,42.9,52.29
+2,1.75,4.75,13:00,2196.2,42,42.9,52.29
+2,1.75,4.0,13:00,2196.2,42,42.9,52.29
+2,1.75,2.0,13:00,2196.2,42,42.9,52.29
+2,1.75,3.25,13:00,2196.2,42,42.9,52.29
+2,1.75,3.5,13:00,2196.2,42,42.9,52.29
+2,1.75,1.0,13:00,2186.2,42,42.9,52.05
+3,1.5,0.75,13:00,2083.2,42,40.5,49.6
+3,1.5,1.25,13:00,2078.2,42,40.5,49.48
+3,1.5,1.0,13:00,2077.2,42,40.5,49.46
+3,1.5,1.5,13:00,2075.2,42,40.5,49.41
+3,1.5,5.0,13:00,2071.2,42,40.5,49.31
+3,1.5,4.0,13:00,2071.2,42,40.5,49.31
+3,1.5,3.75,13:00,2071.2,42,40.5,49.31
+3,1.5,4.75,13:00,2071.2,42,40.5,49.31
+3,1.5,4.25,13:00,2071.2,42,40.5,49.31
+3,1.5,3.25,13:00,2071.2,42,40.5,49.31
+3,1.5,3.5,13:00,2071.2,42,40.5,49.31
+3,1.5,3.0,13:00,2071.2,42,40.5,49.31
+3,1.5,2.0,13:00,2071.2,42,40.5,49.31
+3,1.5,1.75,13:00,2071.2,42,40.5,49.31
+3,1.5,2.25,13:00,2071.2,42,40.5,49.31
+3,1.5,2.5,13:00,2071.2,42,40.5,49.31
+3,1.5,2.75,13:00,2071.2,42,40.5,49.31
+3,1.5,4.5,13:00,2071.2,42,40.5,49.31
+2,1.25,1.25,13:30,2050.2,42,40.5,48.81
+2,1.25,1.5,13:30,2043.2,42,40.5,48.65
+2,1.5,0.5,13:00,2042.2,42,35.7,48.62
+2,1.25,3.5,13:30,2039.2,42,40.5,48.55
+2,1.25,1.75,13:30,2039.2,42,40.5,48.55
+2,1.25,2.75,13:30,2039.2,42,40.5,48.55
+2,1.25,3.0,13:30,2039.2,42,40.5,48.55
+2,1.25,4.25,13:30,2039.2,42,40.5,48.55
+2,1.25,4.75,13:30,2039.2,42,40.5,48.55
+2,1.25,2.5,13:30,2039.2,42,40.5,48.55
+2,1.25,2.25,13:30,2039.2,42,40.5,48.55
+2,1.25,2.0,13:30,2039.2,42,40.5,48.55
+2,1.25,5.0,13:30,2039.2,42,40.5,48.55
+2,1.25,4.0,13:30,2039.2,42,40.5,48.55
+2,1.25,4.5,13:30,2039.2,42,40.5,48.55
+2,1.25,3.25,13:30,2039.2,42,40.5,48.55
+2,1.25,3.75,13:30,2039.2,42,40.5,48.55
+3,1.75,0.75,13:00,2038.2,42,40.5,48.53
+3,1.75,1.25,13:00,2033.2,42,40.5,48.41
+3,1.75,1.0,13:00,2032.2,42,40.5,48.39
+3,1.75,1.5,13:00,2030.2,42,40.5,48.34
+3,1.75,3.25,13:00,2026.2,42,40.5,48.24
+3,1.75,5.0,13:00,2026.2,42,40.5,48.24
+3,1.75,3.5,13:00,2026.2,42,40.5,48.24
+3,1.75,2.25,13:00,2026.2,42,40.5,48.24
+3,1.75,3.75,13:00,2026.2,42,40.5,48.24
+3,1.75,3.0,13:00,2026.2,42,40.5,48.24
+3,1.75,4.0,13:00,2026.2,42,40.5,48.24
+3,1.75,4.75,13:00,2026.2,42,40.5,48.24
+3,1.75,4.25,13:00,2026.2,42,40.5,48.24
+3,1.75,4.5,13:00,2026.2,42,40.5,48.24
+3,1.75,1.75,13:00,2026.2,42,40.5,48.24
+3,1.75,2.0,13:00,2026.2,42,40.5,48.24
+3,1.75,2.75,13:00,2026.2,42,40.5,48.24
+3,1.75,2.5,13:00,2026.2,42,40.5,48.24
+2,1.75,0.5,13:00,2024.2,42,35.7,48.2
+2,3.5,1.25,13:00,2022.2,42,42.9,48.15
+2,2.25,1.25,13:00,2022.2,42,42.9,48.15
+2,4.25,1.25,13:00,2022.2,42,42.9,48.15
+2,4.0,1.25,13:00,2022.2,42,42.9,48.15
+2,3.75,1.25,13:00,2022.2,42,42.9,48.15
+2,4.5,1.25,13:00,2022.2,42,42.9,48.15
+2,5.0,1.25,13:00,2022.2,42,42.9,48.15
+2,2.0,1.25,13:00,2022.2,42,42.9,48.15
+2,3.0,1.25,13:00,2022.2,42,42.9,48.15
+2,3.25,1.25,13:00,2022.2,42,42.9,48.15
+2,2.75,1.25,13:00,2022.2,42,42.9,48.15
+2,4.75,1.25,13:00,2022.2,42,42.9,48.15
+2,2.5,1.25,13:00,2022.2,42,42.9,48.15
+2,3.25,1.5,13:00,2015.2,42,42.9,47.98
+2,4.5,1.5,13:00,2015.2,42,42.9,47.98
+2,2.0,1.5,13:00,2015.2,42,42.9,47.98
+2,3.75,1.5,13:00,2015.2,42,42.9,47.98
+2,3.5,1.5,13:00,2015.2,42,42.9,47.98
+2,5.0,1.5,13:00,2015.2,42,42.9,47.98
+2,4.0,1.5,13:00,2015.2,42,42.9,47.98
+2,4.25,1.5,13:00,2015.2,42,42.9,47.98
+2,4.75,1.5,13:00,2015.2,42,42.9,47.98
+2,2.5,1.5,13:00,2015.2,42,42.9,47.98
+2,2.25,1.5,13:00,2015.2,42,42.9,47.98
+2,2.75,1.5,13:00,2015.2,42,42.9,47.98
+2,3.0,1.5,13:00,2015.2,42,42.9,47.98
+2,4.25,0.75,13:00,2013.2,42,40.5,47.93
+2,2.75,0.75,13:00,2013.2,42,40.5,47.93
+2,4.75,0.75,13:00,2013.2,42,40.5,47.93
+2,4.5,0.75,13:00,2013.2,42,40.5,47.93
+2,3.0,0.75,13:00,2013.2,42,40.5,47.93
+2,5.0,0.75,13:00,2013.2,42,40.5,47.93
+2,3.5,0.75,13:00,2013.2,42,40.5,47.93
+2,3.75,0.75,13:00,2013.2,42,40.5,47.93
+2,2.5,0.75,13:00,2013.2,42,40.5,47.93
+2,3.25,0.75,13:00,2013.2,42,40.5,47.93
+2,4.0,0.75,13:00,2013.2,42,40.5,47.93
+2,2.0,0.75,13:00,2013.2,42,40.5,47.93
+2,2.25,0.75,13:00,2013.2,42,40.5,47.93
+2,2.5,3.5,13:00,2011.2,42,42.9,47.89
+2,2.5,3.75,13:00,2011.2,42,42.9,47.89
+2,2.25,2.5,13:00,2011.2,42,42.9,47.89
+2,2.25,2.75,13:00,2011.2,42,42.9,47.89
+2,4.5,4.5,13:00,2011.2,42,42.9,47.89
+2,2.25,4.5,13:00,2011.2,42,42.9,47.89
+2,3.0,3.25,13:00,2011.2,42,42.9,47.89
+2,4.75,4.25,13:00,2011.2,42,42.9,47.89
+2,4.0,4.5,13:00,2011.2,42,42.9,47.89
+2,4.0,4.75,13:00,2011.2,42,42.9,47.89
+2,4.0,4.25,13:00,2011.2,42,42.9,47.89
+2,4.0,3.75,13:00,2011.2,42,42.9,47.89
+2,4.0,4.0,13:00,2011.2,42,42.9,47.89
+2,4.0,3.5,13:00,2011.2,42,42.9,47.89
+2,4.0,3.0,13:00,2011.2,42,42.9,47.89
+2,4.0,3.25,13:00,2011.2,42,42.9,47.89
+2,5.0,4.5,13:00,2011.2,42,42.9,47.89
+2,3.75,4.75,13:00,2011.2,42,42.9,47.89
+2,3.75,5.0,13:00,2011.2,42,42.9,47.89
+2,2.25,3.0,13:00,2011.2,42,42.9,47.89
+2,4.5,4.75,13:00,2011.2,42,42.9,47.89
+2,2.25,4.25,13:00,2011.2,42,42.9,47.89
+2,3.25,2.25,13:00,2011.2,42,42.9,47.89
+2,3.0,4.75,13:00,2011.2,42,42.9,47.89
+2,4.75,4.5,13:00,2011.2,42,42.9,47.89
+2,4.5,2.0,13:00,2011.2,42,42.9,47.89
+2,3.25,3.0,13:00,2011.2,42,42.9,47.89
+2,2.0,4.25,13:00,2011.2,42,42.9,47.89
+2,2.0,4.0,13:00,2011.2,42,42.9,47.89
+2,3.25,2.5,13:00,2011.2,42,42.9,47.89
+2,2.0,3.75,13:00,2011.2,42,42.9,47.89
+2,2.0,3.5,13:00,2011.2,42,42.9,47.89
+2,3.0,3.5,13:00,2011.2,42,42.9,47.89
+2,3.0,3.75,13:00,2011.2,42,42.9,47.89
+2,3.0,4.0,13:00,2011.2,42,42.9,47.89
+2,3.0,4.5,13:00,2011.2,42,42.9,47.89
+2,3.0,4.25,13:00,2011.2,42,42.9,47.89
+2,3.25,2.0,13:00,2011.2,42,42.9,47.89
+2,4.75,3.75,13:00,2011.2,42,42.9,47.89
+2,4.5,3.25,13:00,2011.2,42,42.9,47.89
+2,3.75,4.5,13:00,2011.2,42,42.9,47.89
+2,3.25,1.75,13:00,2011.2,42,42.9,47.89
+2,2.0,2.5,13:00,2011.2,42,42.9,47.89
+2,3.0,2.25,13:00,2011.2,42,42.9,47.89
+2,3.0,2.0,13:00,2011.2,42,42.9,47.89
+2,2.0,2.75,13:00,2011.2,42,42.9,47.89
+2,2.0,2.25,13:00,2011.2,42,42.9,47.89
+2,3.0,5.0,13:00,2011.2,42,42.9,47.89
+2,4.75,5.0,13:00,2011.2,42,42.9,47.89
+2,4.5,2.25,13:00,2011.2,42,42.9,47.89
+2,4.0,5.0,13:00,2011.2,42,42.9,47.89
+2,5.0,5.0,13:00,2011.2,42,42.9,47.89
+2,2.5,2.0,13:00,2011.2,42,42.9,47.89
+2,2.5,1.75,13:00,2011.2,42,42.9,47.89
+2,2.0,2.0,13:00,2011.2,42,42.9,47.89
+2,3.0,2.75,13:00,2011.2,42,42.9,47.89
+2,3.0,3.0,13:00,2011.2,42,42.9,47.89
+2,3.0,2.5,13:00,2011.2,42,42.9,47.89
+2,2.75,4.0,13:00,2011.2,42,42.9,47.89
+2,2.0,5.0,13:00,2011.2,42,42.9,47.89
+2,2.75,3.5,13:00,2011.2,42,42.9,47.89
+2,2.75,3.75,13:00,2011.2,42,42.9,47.89
+2,2.75,3.25,13:00,2011.2,42,42.9,47.89
+2,3.25,3.5,13:00,2011.2,42,42.9,47.89
+2,3.25,3.75,13:00,2011.2,42,42.9,47.89
+2,3.25,3.25,13:00,2011.2,42,42.9,47.89
+2,4.75,4.75,13:00,2011.2,42,42.9,47.89
+2,4.5,1.75,13:00,2011.2,42,42.9,47.89
+2,2.75,5.0,13:00,2011.2,42,42.9,47.89
+2,3.25,4.0,13:00,2011.2,42,42.9,47.89
+2,3.25,2.75,13:00,2011.2,42,42.9,47.89
+2,2.25,2.25,13:00,2011.2,42,42.9,47.89
+2,2.75,1.75,13:00,2011.2,42,42.9,47.89
+2,2.75,2.0,13:00,2011.2,42,42.9,47.89
+2,2.25,2.0,13:00,2011.2,42,42.9,47.89
+2,2.25,1.75,13:00,2011.2,42,42.9,47.89
+2,2.0,3.25,13:00,2011.2,42,42.9,47.89
+2,2.0,3.0,13:00,2011.2,42,42.9,47.89
+2,3.25,4.5,13:00,2011.2,42,42.9,47.89
+2,4.25,5.0,13:00,2011.2,42,42.9,47.89
+2,3.25,4.25,13:00,2011.2,42,42.9,47.89
+2,3.25,4.75,13:00,2011.2,42,42.9,47.89
+2,4.25,4.25,13:00,2011.2,42,42.9,47.89
+2,5.0,2.25,13:00,2011.2,42,42.9,47.89
+2,4.75,3.5,13:00,2011.2,42,42.9,47.89
+2,2.0,1.75,13:00,2011.2,42,42.9,47.89
+2,4.25,4.0,13:00,2011.2,42,42.9,47.89
+2,5.0,2.75,13:00,2011.2,42,42.9,47.89
+2,5.0,1.75,13:00,2011.2,42,42.9,47.89
+2,4.25,4.5,13:00,2011.2,42,42.9,47.89
+2,3.5,1.75,13:00,2011.2,42,42.9,47.89
+2,3.5,2.25,13:00,2011.2,42,42.9,47.89
+2,4.25,3.0,13:00,2011.2,42,42.9,47.89
+2,5.0,3.25,13:00,2011.2,42,42.9,47.89
+2,5.0,3.0,13:00,2011.2,42,42.9,47.89
+2,5.0,2.0,13:00,2011.2,42,42.9,47.89
+2,4.25,4.75,13:00,2011.2,42,42.9,47.89
+2,3.5,2.5,13:00,2011.2,42,42.9,47.89
+2,3.5,3.0,13:00,2011.2,42,42.9,47.89
+2,2.5,4.25,13:00,2011.2,42,42.9,47.89
+2,2.25,3.75,13:00,2011.2,42,42.9,47.89
+2,2.5,4.75,13:00,2011.2,42,42.9,47.89
+2,2.25,3.5,13:00,2011.2,42,42.9,47.89
+2,2.25,3.25,13:00,2011.2,42,42.9,47.89
+2,2.5,5.0,13:00,2011.2,42,42.9,47.89
+2,2.0,4.75,13:00,2011.2,42,42.9,47.89
+2,2.75,4.5,13:00,2011.2,42,42.9,47.89
+2,2.75,4.25,13:00,2011.2,42,42.9,47.89
+2,2.75,4.75,13:00,2011.2,42,42.9,47.89
+2,2.0,4.5,13:00,2011.2,42,42.9,47.89
+2,3.0,1.75,13:00,2011.2,42,42.9,47.89
+2,4.5,2.75,13:00,2011.2,42,42.9,47.89
+2,4.75,4.0,13:00,2011.2,42,42.9,47.89
+2,4.75,3.0,13:00,2011.2,42,42.9,47.89
+2,4.5,4.0,13:00,2011.2,42,42.9,47.89
+2,2.75,2.75,13:00,2011.2,42,42.9,47.89
+2,3.25,5.0,13:00,2011.2,42,42.9,47.89
+2,4.5,2.5,13:00,2011.2,42,42.9,47.89
+2,4.25,3.75,13:00,2011.2,42,42.9,47.89
+2,5.0,3.5,13:00,2011.2,42,42.9,47.89
+2,4.25,2.75,13:00,2011.2,42,42.9,47.89
+2,4.75,2.75,13:00,2011.2,42,42.9,47.89
+2,4.5,4.25,13:00,2011.2,42,42.9,47.89
+2,4.5,3.75,13:00,2011.2,42,42.9,47.89
+2,4.5,3.5,13:00,2011.2,42,42.9,47.89
+2,4.5,3.0,13:00,2011.2,42,42.9,47.89
+2,3.5,2.0,13:00,2011.2,42,42.9,47.89
+2,4.25,2.25,13:00,2011.2,42,42.9,47.89
+2,3.5,4.75,13:00,2011.2,42,42.9,47.89
+2,5.0,2.5,13:00,2011.2,42,42.9,47.89
+2,3.5,4.0,13:00,2011.2,42,42.9,47.89
+2,4.25,2.0,13:00,2011.2,42,42.9,47.89
+2,3.5,3.75,13:00,2011.2,42,42.9,47.89
+2,3.5,3.25,13:00,2011.2,42,42.9,47.89
+2,5.0,4.25,13:00,2011.2,42,42.9,47.89
+2,4.25,1.75,13:00,2011.2,42,42.9,47.89
+2,5.0,4.0,13:00,2011.2,42,42.9,47.89
+2,4.25,3.25,13:00,2011.2,42,42.9,47.89
+2,3.75,2.25,13:00,2011.2,42,42.9,47.89
+2,3.75,2.0,13:00,2011.2,42,42.9,47.89
+2,3.5,2.75,13:00,2011.2,42,42.9,47.89
+2,3.75,1.75,13:00,2011.2,42,42.9,47.89
+2,3.75,3.0,13:00,2011.2,42,42.9,47.89
+2,3.75,2.5,13:00,2011.2,42,42.9,47.89
+2,3.75,2.75,13:00,2011.2,42,42.9,47.89
+2,3.5,4.25,13:00,2011.2,42,42.9,47.89
+2,3.5,4.5,13:00,2011.2,42,42.9,47.89
+2,3.5,5.0,13:00,2011.2,42,42.9,47.89
+2,4.25,3.5,13:00,2011.2,42,42.9,47.89
+2,3.5,3.5,13:00,2011.2,42,42.9,47.89
+2,4.75,1.75,13:00,2011.2,42,42.9,47.89
+2,3.75,3.75,13:00,2011.2,42,42.9,47.89
+2,3.75,3.5,13:00,2011.2,42,42.9,47.89
+2,3.75,4.0,13:00,2011.2,42,42.9,47.89
+2,3.75,3.25,13:00,2011.2,42,42.9,47.89
+2,2.75,3.0,13:00,2011.2,42,42.9,47.89
+2,2.75,2.5,13:00,2011.2,42,42.9,47.89
+2,4.75,2.25,13:00,2011.2,42,42.9,47.89
+2,4.75,2.5,13:00,2011.2,42,42.9,47.89
+2,2.5,4.0,13:00,2011.2,42,42.9,47.89
+2,2.5,4.5,13:00,2011.2,42,42.9,47.89
+2,2.25,4.0,13:00,2011.2,42,42.9,47.89
+2,3.75,4.25,13:00,2011.2,42,42.9,47.89
+2,5.0,4.75,13:00,2011.2,42,42.9,47.89
+2,4.75,3.25,13:00,2011.2,42,42.9,47.89
+2,2.75,2.25,13:00,2011.2,42,42.9,47.89
+2,4.25,2.5,13:00,2011.2,42,42.9,47.89
+2,5.0,3.75,13:00,2011.2,42,42.9,47.89
+2,2.5,2.25,13:00,2011.2,42,42.9,47.89
+2,4.0,2.75,13:00,2011.2,42,42.9,47.89
+2,2.25,5.0,13:00,2011.2,42,42.9,47.89
+2,2.5,2.75,13:00,2011.2,42,42.9,47.89
+2,2.5,2.5,13:00,2011.2,42,42.9,47.89
+2,4.75,2.0,13:00,2011.2,42,42.9,47.89
+2,2.5,3.0,13:00,2011.2,42,42.9,47.89
+2,2.25,4.75,13:00,2011.2,42,42.9,47.89
+2,2.5,3.25,13:00,2011.2,42,42.9,47.89
+2,4.5,5.0,13:00,2011.2,42,42.9,47.89
+2,4.0,1.75,13:00,2011.2,42,42.9,47.89
+2,4.0,2.25,13:00,2011.2,42,42.9,47.89
+2,4.0,2.0,13:00,2011.2,42,42.9,47.89
+2,4.0,2.5,13:00,2011.2,42,42.9,47.89
+2,2.5,1.0,13:00,2001.2,42,42.9,47.65
+2,4.75,1.0,13:00,2001.2,42,42.9,47.65
+2,3.75,1.0,13:00,2001.2,42,42.9,47.65
+2,3.5,1.0,13:00,2001.2,42,42.9,47.65
+2,4.5,1.0,13:00,2001.2,42,42.9,47.65
+2,3.25,1.0,13:00,2001.2,42,42.9,47.65
+2,5.0,1.0,13:00,2001.2,42,42.9,47.65
+2,2.0,1.0,13:00,2001.2,42,42.9,47.65
+2,3.0,1.0,13:00,2001.2,42,42.9,47.65
+2,2.25,1.0,13:00,2001.2,42,42.9,47.65
+2,2.75,1.0,13:00,2001.2,42,42.9,47.65
+2,4.0,1.0,13:00,2001.2,42,42.9,47.65
+2,4.25,1.0,13:00,2001.2,42,42.9,47.65
+2,1.25,1.25,13:00,1994.2,42,42.9,47.48
+2,1.25,1.5,13:00,1987.2,42,42.9,47.31
+2,1.25,0.75,13:00,1985.2,42,40.5,47.27
+2,1.25,3.0,13:00,1983.2,42,42.9,47.22
+2,1.25,3.25,13:00,1983.2,42,42.9,47.22
+2,1.25,3.5,13:00,1983.2,42,42.9,47.22
+2,1.25,4.25,13:00,1983.2,42,42.9,47.22
+2,1.25,2.5,13:00,1983.2,42,42.9,47.22
+2,1.25,1.75,13:00,1983.2,42,42.9,47.22
+2,1.25,2.0,13:00,1983.2,42,42.9,47.22
+2,1.25,4.5,13:00,1983.2,42,42.9,47.22
+2,1.25,5.0,13:00,1983.2,42,42.9,47.22
+2,1.25,2.75,13:00,1983.2,42,42.9,47.22
+2,1.25,3.75,13:00,1983.2,42,42.9,47.22
+2,1.25,2.25,13:00,1983.2,42,42.9,47.22
+2,1.25,4.0,13:00,1983.2,42,42.9,47.22
+2,1.25,4.75,13:00,1983.2,42,42.9,47.22
+2,1.25,1.25,12:30,1979.2,42,42.9,47.12
+2,1.25,1.0,13:00,1973.2,42,42.9,46.98
+2,1.25,1.5,12:30,1973.2,42,42.9,46.98
+2,1.25,1.0,13:30,1970.2,42,40.5,46.91
+2,1.25,2.25,12:30,1969.2,42,42.9,46.89
+2,1.25,1.75,12:30,1969.2,42,42.9,46.89
+2,1.25,4.0,12:30,1969.2,42,42.9,46.89
+2,1.25,4.75,12:30,1969.2,42,42.9,46.89
+2,1.25,2.0,12:30,1969.2,42,42.9,46.89
+2,1.25,5.0,12:30,1969.2,42,42.9,46.89
+2,1.25,4.5,12:30,1969.2,42,42.9,46.89
+2,1.25,2.75,12:30,1969.2,42,42.9,46.89
+2,1.25,2.5,12:30,1969.2,42,42.9,46.89
+2,1.25,3.5,12:30,1969.2,42,42.9,46.89
+2,1.25,3.75,12:30,1969.2,42,42.9,46.89
+2,1.25,4.25,12:30,1969.2,42,42.9,46.89
+2,1.25,3.0,12:30,1969.2,42,42.9,46.89
+2,1.25,3.25,12:30,1969.2,42,42.9,46.89
+3,1.5,0.5,13:00,1947.2,42,35.7,46.36
+2,1.25,1.25,14:00,1921.2,42,42.9,45.74
+2,1.75,1.25,13:30,1914.2,42,40.5,45.58
+2,1.25,1.5,14:00,1913.2,42,42.9,45.55
+2,1.25,2.75,14:00,1908.2,42,42.9,45.43
+2,1.25,2.5,14:00,1908.2,42,42.9,45.43
+2,1.25,1.75,14:00,1908.2,42,42.9,45.43
+2,1.25,3.0,14:00,1908.2,42,42.9,45.43
+2,1.25,5.0,14:00,1908.2,42,42.9,45.43
+2,1.25,3.25,14:00,1908.2,42,42.9,45.43
+2,1.25,3.5,14:00,1908.2,42,42.9,45.43
+2,1.25,4.75,14:00,1908.2,42,42.9,45.43
+2,1.25,4.0,14:00,1908.2,42,42.9,45.43
+2,1.25,2.25,14:00,1908.2,42,42.9,45.43
+2,1.25,2.0,14:00,1908.2,42,42.9,45.43
+2,1.25,4.5,14:00,1908.2,42,42.9,45.43
+2,1.25,4.25,14:00,1908.2,42,42.9,45.43
+2,1.25,3.75,14:00,1908.2,42,42.9,45.43
+2,1.75,1.5,13:30,1907.2,42,40.5,45.41
+2,1.25,0.75,13:30,1905.2,42,38.1,45.36
+2,1.25,0.5,13:30,1905.2,42,33.3,45.36
+2,1.75,1.75,13:30,1903.2,42,40.5,45.31
+2,1.75,2.25,13:30,1903.2,42,40.5,45.31
+2,1.75,2.5,13:30,1903.2,42,40.5,45.31
+2,1.75,3.0,13:30,1903.2,42,40.5,45.31
+2,1.75,3.25,13:30,1903.2,42,40.5,45.31
+2,1.75,3.75,13:30,1903.2,42,40.5,45.31
+2,1.75,2.75,13:30,1903.2,42,40.5,45.31
+2,1.75,3.5,13:30,1903.2,42,40.5,45.31
+2,1.75,4.5,13:30,1903.2,42,40.5,45.31
+2,1.75,5.0,13:30,1903.2,42,40.5,45.31
+2,1.75,4.75,13:30,1903.2,42,40.5,45.31
+2,1.75,4.25,13:30,1903.2,42,40.5,45.31
+2,1.75,4.0,13:30,1903.2,42,40.5,45.31
+2,1.75,2.0,13:30,1903.2,42,40.5,45.31
+3,1.75,0.5,13:00,1902.2,42,35.7,45.29
+2,1.75,1.25,14:00,1900.2,42,42.9,45.24
+2,1.75,1.5,14:00,1892.2,42,42.9,45.05
+2,1.75,2.5,14:00,1887.2,42,42.9,44.93
+2,1.75,4.0,14:00,1887.2,42,42.9,44.93
+2,1.75,4.25,14:00,1887.2,42,42.9,44.93
+2,1.75,4.5,14:00,1887.2,42,42.9,44.93
+2,1.75,5.0,14:00,1887.2,42,42.9,44.93
+2,1.75,2.75,14:00,1887.2,42,42.9,44.93
+2,1.75,1.75,14:00,1887.2,42,42.9,44.93
+2,1.75,3.75,14:00,1887.2,42,42.9,44.93
+2,1.75,3.25,14:00,1887.2,42,42.9,44.93
+2,1.75,2.0,14:00,1887.2,42,42.9,44.93
+2,1.75,3.5,14:00,1887.2,42,42.9,44.93
+2,1.75,3.0,14:00,1887.2,42,42.9,44.93
+2,1.75,2.25,14:00,1887.2,42,42.9,44.93
+2,1.75,4.75,14:00,1887.2,42,42.9,44.93
+2,1.25,1.0,12:30,1869.2,42,42.9,44.5
+2,1.5,1.25,13:30,1861.2,42,40.5,44.31
+2,1.5,1.5,13:30,1854.2,42,40.5,44.15
+3,1.25,1.25,13:30,1851.2,42,40.5,44.08
+2,1.5,1.75,13:30,1850.2,42,40.5,44.05
+2,1.5,3.25,13:30,1850.2,42,40.5,44.05
+2,1.5,2.5,13:30,1850.2,42,40.5,44.05
+2,1.5,3.5,13:30,1850.2,42,40.5,44.05
+2,1.5,2.75,13:30,1850.2,42,40.5,44.05
+2,1.5,2.0,13:30,1850.2,42,40.5,44.05
+2,1.5,4.25,13:30,1850.2,42,40.5,44.05
+2,1.5,2.25,13:30,1850.2,42,40.5,44.05
+2,1.5,4.5,13:30,1850.2,42,40.5,44.05
+2,1.5,5.0,13:30,1850.2,42,40.5,44.05
+2,1.5,4.75,13:30,1850.2,42,40.5,44.05
+2,1.5,3.75,13:30,1850.2,42,40.5,44.05
+2,1.5,4.0,13:30,1850.2,42,40.5,44.05
+2,1.5,3.0,13:30,1850.2,42,40.5,44.05
+3,1.25,1.5,13:30,1847.2,42,40.5,43.98
+2,1.5,1.25,14:00,1847.2,42,42.9,43.98
+3,1.25,4.5,13:30,1843.2,42,40.5,43.89
+3,1.25,3.25,13:30,1843.2,42,40.5,43.89
+3,1.25,4.0,13:30,1843.2,42,40.5,43.89
+3,1.25,2.75,13:30,1843.2,42,40.5,43.89
+3,1.25,4.25,13:30,1843.2,42,40.5,43.89
+3,1.25,3.75,13:30,1843.2,42,40.5,43.89
+3,1.25,2.5,13:30,1843.2,42,40.5,43.89
+3,1.25,2.0,13:30,1843.2,42,40.5,43.89
+3,1.25,1.75,13:30,1843.2,42,40.5,43.89
+3,1.25,5.0,13:30,1843.2,42,40.5,43.89
+3,1.25,2.25,13:30,1843.2,42,40.5,43.89
+3,1.25,3.0,13:30,1843.2,42,40.5,43.89
+3,1.25,3.5,13:30,1843.2,42,40.5,43.89
+3,1.25,4.75,13:30,1843.2,42,40.5,43.89
+2,2.75,0.5,13:00,1839.2,42,35.7,43.79
+2,4.25,0.5,13:00,1839.2,42,35.7,43.79
+2,2.5,0.5,13:00,1839.2,42,35.7,43.79
+2,5.0,0.5,13:00,1839.2,42,35.7,43.79
+2,3.0,0.5,13:00,1839.2,42,35.7,43.79
+2,4.75,0.5,13:00,1839.2,42,35.7,43.79
+2,4.0,0.5,13:00,1839.2,42,35.7,43.79
+2,2.25,0.5,13:00,1839.2,42,35.7,43.79
+2,3.25,0.5,13:00,1839.2,42,35.7,43.79
+2,3.75,0.5,13:00,1839.2,42,35.7,43.79
+2,2.0,0.5,13:00,1839.2,42,35.7,43.79
+2,1.5,1.5,14:00,1839.2,42,42.9,43.79
+2,4.5,0.5,13:00,1839.2,42,35.7,43.79
+2,3.5,0.5,13:00,1839.2,42,35.7,43.79
+2,1.25,0.75,12:30,1838.2,42,40.5,43.77
+2,1.5,2.5,14:00,1834.2,42,42.9,43.67
+2,1.5,4.0,14:00,1834.2,42,42.9,43.67
+2,1.75,1.0,13:30,1834.2,42,40.5,43.67
+2,1.5,4.25,14:00,1834.2,42,42.9,43.67
+2,1.5,2.0,14:00,1834.2,42,42.9,43.67
